graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_2","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x3d02b1","84598","","84598","","0x8f383E55d8b5fcC324aF5c845CC9C236a621c4cE","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_2","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x3d02b1","141843","52925","88918","","0xE7805627B1dDd72cd80513B781238360234Ca5e4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_2","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x3d02b1","112464","52925","","59539","0xD49B86e2174dA35578Ac2c27d68159052E6bd6E5","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_2","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x36b6bc","80267","","80267","","0xd6044bdAA29ca6A50337Dee0AFAC23a1c52a7436","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
"random_v1_2","C->D|evm|fund:cd","CTLCMultipleEdges","worst_claim","0x36b6c8","137535","52925","84610","","0x632b67d91c0Df771CF691414C0025Ebf131fC624","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/C-_D_evm_fund_cd_CTLCMultipleEdges_worst_claim"
"random_v1_2","C->D|evm|fund:cd","CTLCMultipleEdges","refund","0x36b6c8","112464","52925","","59539","0xea19fa023777eA65FF6D278e28AeDF35D716e689","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/C-_D_evm_fund_cd_CTLCMultipleEdges_refund"
"random_v1_2","D->E|evm|fund:de","CTLCMultipleEdges","best_claim","0x306ba4","75948","","75948","","0xE57476633961a99E8cD2e69577DB97464B901073","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/D-_E_evm_fund_de_CTLCMultipleEdges_best_claim"
"random_v1_2","D->E|evm|fund:de","CTLCMultipleEdges","worst_claim","0x306ba4","133192","52925","80267","","0xB4bA3916eC10CD388B907Ff38E84286d37828911","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/D-_E_evm_fund_de_CTLCMultipleEdges_worst_claim"
"random_v1_2","D->E|evm|fund:de","CTLCMultipleEdges","refund","0x306ba4","112464","52925","","59539","0x12b5129d933988098Ca3859CE3d8e4095DffbBe3","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/D-_E_evm_fund_de_CTLCMultipleEdges_refund"
"random_v1_2","E->F|evm|fund:ef","CTLCMultipleEdges","best_claim","0x1c0ca0","75936","","75936","","0xD0A55f74FBb188C921386CD1839eCA41AbacB140","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/E-_F_evm_fund_ef_CTLCMultipleEdges_best_claim"
"random_v1_2","E->F|evm|fund:ef","CTLCMultipleEdges","worst_claim","0x1c0cac","75936","0","75936","","0x7e7F0690E7E7761d9Ceee8668cE0f7aE32873e47","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/E-_F_evm_fund_ef_CTLCMultipleEdges_worst_claim"
"random_v1_2","E->F|evm|fund:ef","CTLCMultipleEdges","refund","0x1c0cac","59539","0","","59539","0x0F855fC8236b20d4992f1b2A2f1123Cb77210DE8","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/E-_F_evm_fund_ef_CTLCMultipleEdges_refund"
"random_v1_2","E->G|evm|fund:eg","CTLCOnly","best_claim","0x11262f","68747","","68747","","0xe335b5b74f0C21dFB50a503e3C5275b3AC968eC6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/E-_G_evm_fund_eg_CTLCOnly_best_claim"
"random_v1_2","E->G|evm|fund:eg","CTLCOnly","worst_claim","0x11262f","68747","0","68747","","0x86E0019783403B579Ef4fDb86D0533f2cE02c5c4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/E-_G_evm_fund_eg_CTLCOnly_worst_claim"
"random_v1_2","E->G|evm|fund:eg","CTLCOnly","refund","0x11262f","59561","0","","59561","0x13A30be40840b9766EC3e7E1F9A7CF5E91FB4B65","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/E-_G_evm_fund_eg_CTLCOnly_refund"
"random_v1_2","F->G|evm|fund:fg","CTLCMultipleEdges","best_claim","0x1506b4","71641","","71641","","0x006F4CBEC277b81A6b4308b31c91b3B2c7875EeA","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/F-_G_evm_fund_fg_CTLCMultipleEdges_best_claim"
"random_v1_2","F->G|evm|fund:fg","CTLCMultipleEdges","worst_claim","0x1506b4","71641","0","71641","","0x12dA8fb18dDE1eb20D2458150b7010714C7AA0d7","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/F-_G_evm_fund_fg_CTLCMultipleEdges_worst_claim"
"random_v1_2","F->G|evm|fund:fg","CTLCMultipleEdges","refund","0x1506b4","59539","0","","59539","0xE4c07A8D6E5E49bbeae99aE7b4e1BE7D6De9a1Ac","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_2/F-_G_evm_fund_fg_CTLCMultipleEdges_refund"
