graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_63","B->A|evm|fund:ba","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x9AD291698267b5d73E58a2ccF914e67B7726dB1A","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/B-_A_evm_fund_ba_CTLCOnly_best_claim"
"random_v1_63","B->A|evm|fund:ba","CTLCOnly","worst_claim","0x10ccaf","64620","0","64620","","0xF07F8Ab7e5b5B5eca9841cE37981B3aBB40Af43C","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/B-_A_evm_fund_ba_CTLCOnly_worst_claim"
"random_v1_63","B->A|evm|fund:ba","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x9B139b31A8459a073afCeaa29395C285F03441ac","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/B-_A_evm_fund_ba_CTLCOnly_refund"
"random_v1_63","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x1cc070","75948","","75948","","0x82Be0F8BB85d717B5fb7D5e7e6695673572d7bc6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_63","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x1cc064","173372","88762","84610","","0x43A96489290922d68392fb2f622D4601007C5dD4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_63","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x1cc070","148301","88762","","59539","0xc7E6c0D80364662973F600F24616cE0987d8792b","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_63","B->D|evm|fund:bd","CTLCMultipleEdges","best_claim","0x1cc058","75948","","75948","","0xED69b77700b456e8C0D56Ccf13B48095d3B23492","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/B-_D_evm_fund_bd_CTLCMultipleEdges_best_claim"
"random_v1_63","B->D|evm|fund:bd","CTLCMultipleEdges","worst_claim","0x1cc064","173372","88762","84610","","0x21b7167797667749Ad6ceE12e219424EDf916e2d","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/B-_D_evm_fund_bd_CTLCMultipleEdges_worst_claim"
"random_v1_63","B->D|evm|fund:bd","CTLCMultipleEdges","refund","0x1cc064","148301","88762","","59539","0xa3ffe3Ef740be98Be1FDaCd70aBC36c333Cc831f","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/B-_D_evm_fund_bd_CTLCMultipleEdges_refund"
"random_v1_63","C->D|evm|fund:cd","CTLCOnly","best_claim","0x139b1e","72874","","72874","","0xd9545808CDe1422C123CcB7d92748caEd53951dF","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/C-_D_evm_fund_cd_CTLCOnly_best_claim"
"random_v1_63","C->D|evm|fund:cd","CTLCOnly","worst_claim","0x139b1e","129972","52947","77025","","0xF66A5446Aa4890d4b1884834D524c27021A9b955","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/C-_D_evm_fund_cd_CTLCOnly_worst_claim"
"random_v1_63","C->D|evm|fund:cd","CTLCOnly","refund","0x139b1e","112508","52947","","59561","0x3943435D236787eDF2F9Aa37Ae368EA14c82e2e4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/C-_D_evm_fund_cd_CTLCOnly_refund"
"random_v1_63","C->F|evm|fund:cf","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x1419fF2b2cA45BA44FA77552dc71b4cBB4dA6E37","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/C-_F_evm_fund_cf_CTLCOnly_best_claim"
"random_v1_63","C->F|evm|fund:cf","CTLCOnly","worst_claim","0x11262f","68747","0","68747","","0x5d85D5Cf74843AdEB290E15fB8ece26B85A372E8","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/C-_F_evm_fund_cf_CTLCOnly_worst_claim"
"random_v1_63","C->F|evm|fund:cf","CTLCOnly","refund","0x11262f","59561","0","","59561","0x0BD5e5457EA4d66966743B005312684771dc0C62","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/C-_F_evm_fund_cf_CTLCOnly_refund"
"random_v1_63","D->E|evm|fund:de","CTLCOnly","best_claim","0x139b2a","72874","","72874","","0xd6149c74d5589E2FdB3543f10FF4700C641b1657","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/D-_E_evm_fund_de_CTLCOnly_best_claim"
"random_v1_63","D->E|evm|fund:de","CTLCOnly","worst_claim","0x139b2a","129972","52947","77025","","0x010e5Cfbf4039653Cb904ff5256357c27e2EfE97","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/D-_E_evm_fund_de_CTLCOnly_worst_claim"
"random_v1_63","D->E|evm|fund:de","CTLCOnly","refund","0x139b1e","112508","52947","","59561","0x090237790D550E7cdcF0a8Eb5Cd3600652EFacf8","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/D-_E_evm_fund_de_CTLCOnly_refund"
"random_v1_63","D->F|evm|fund:df","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x35d5ca14Def2043792d37EAA870964445C737318","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/D-_F_evm_fund_df_CTLCOnly_best_claim"
"random_v1_63","D->F|evm|fund:df","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0x69E13823eabE3DF8CA4add5264Bd421E0FA77F06","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/D-_F_evm_fund_df_CTLCOnly_worst_claim"
"random_v1_63","D->F|evm|fund:df","CTLCOnly","refund","0x11263b","59561","0","","59561","0x87EeA048c6ea45923ed01C3f71e3D4F0829E2E48","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_63/D-_F_evm_fund_df_CTLCOnly_refund"
