graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_261","B->A|evm|fund:ba","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x942AcEb2C672E282b075FD81040244208d0a84c5","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_261/B-_A_evm_fund_ba_CTLCOnly_best_claim"
"random_v1_261","B->A|evm|fund:ba","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x8d1F097A5e34C9e0dCcaE78B46b3736d10526F0C","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_261/B-_A_evm_fund_ba_CTLCOnly_worst_claim"
"random_v1_261","B->A|evm|fund:ba","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0xef204e81890Fabd6309eb6905099037552eE4912","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_261/B-_A_evm_fund_ba_CTLCOnly_refund"
"random_v1_261","B->C|evm|fund:bc","CTLCOnly","best_claim","0x144e1e","77013","","77013","","0x400bB1db416dEec1aCd10A49410a1eeA170beba9","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_261/B-_C_evm_fund_bc_CTLCOnly_best_claim"
"random_v1_261","B->C|evm|fund:bc","CTLCOnly","worst_claim","0x144e2a","134111","52947","81164","","0x01Eb68b54D04Faf702B01bBf7265bE63D08d24e6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_261/B-_C_evm_fund_bc_CTLCOnly_worst_claim"
"random_v1_261","B->C|evm|fund:bc","CTLCOnly","refund","0x144e2a","112508","52947","","59561","0xFce0911f54C5eE27D8033896480Df0f325fF8c5C","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_261/B-_C_evm_fund_bc_CTLCOnly_refund"
"random_v1_261","C->B|evm|fund:cb","CTLCOnly","best_claim","0x11263b","68747","","68747","","0xf528695266085937D77E028b69905b88585Eda6c","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_261/C-_B_evm_fund_cb_CTLCOnly_best_claim"
"random_v1_261","C->B|evm|fund:cb","CTLCOnly","worst_claim","0x11262f","68747","0","68747","","0xc13Eed908307f18b30CA03cd6Bd4FfEc9933B07E","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_261/C-_B_evm_fund_cb_CTLCOnly_worst_claim"
"random_v1_261","C->B|evm|fund:cb","CTLCOnly","refund","0x11263b","59561","0","","59561","0xC833aefc3cc352a631a786Dd3f9c63D8154ED315","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_261/C-_B_evm_fund_cb_CTLCOnly_refund"
"random_v1_261","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x166cec","75948","","75948","","0xA66992214b404a3aDEA22fcF3a5931379B0B162e","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_261/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
