graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_48","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x1f3294","71641","","71641","","0xC820b8E80e187aC08926BdB62Ae153B9f1939fFA","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_48/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_48","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x1f3294","137535","52925","84610","","0x2afb452A394Fa4adDA2A2C1F01165b7f545614C7","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_48/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_48","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x1f3294","112464","52925","","59539","0x6BE899B22eDb3e4F38c61507603e704F98aB4495","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_48/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_48","B->E|evm|fund:be","CTLCOnly","best_claim","0x117faf","72874","","72874","","0xE33560896b1A072890a5740877160BEa2e5987c0","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_48/B-_E_evm_fund_be_CTLCOnly_best_claim"
"random_v1_48","B->E|evm|fund:be","CTLCOnly","worst_claim","0x117faf","72874","0","72874","","0x28f74221fc6f136569fe1663acCCa9F0f4A259CE","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_48/B-_E_evm_fund_be_CTLCOnly_worst_claim"
"random_v1_48","B->E|evm|fund:be","CTLCOnly","refund","0x117fbb","59561","0","","59561","0x3bC3d05962E584483d593ecdB931cAE7ccb7a6D0","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_48/B-_E_evm_fund_be_CTLCOnly_refund"
"random_v1_48","C->A|evm|fund:ca","CTLCOnly","best_claim","0x10ccaf","64620","","64620","","0xFA3cA1C8d8CE1CAb17f5E3b643310bdeff1FCD59","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_48/C-_A_evm_fund_ca_CTLCOnly_best_claim"
"random_v1_48","C->A|evm|fund:ca","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x0c4Dc973c5686238dFeAc1963EC7C0427008f553","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_48/C-_A_evm_fund_ca_CTLCOnly_worst_claim"
"random_v1_48","C->A|evm|fund:ca","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0xaC0C59ECeB5Ce3012F7aA2BfA2C767D365c8a16a","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_48/C-_A_evm_fund_ca_CTLCOnly_refund"
"random_v1_48","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x1b55c2","80267","","80267","","0xbc7001FBf9417044B61C4902cB434B256fD63e64","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_48/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
