graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_271","B->C|evm|fund:bc","CTLCOnly","best_claim","0x12e81e","68747","","68747","","0xBd6930792DdF85e33f6D2Cfb99136FcC3Aa98aa6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/B-_C_evm_fund_bc_CTLCOnly_best_claim"
"random_v1_271","B->C|evm|fund:bc","CTLCOnly","worst_claim","0x12e81e","125833","52947","72886","","0x1C3EA2fD9525E06B286a2B467aB098eA82470Ce8","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/B-_C_evm_fund_bc_CTLCOnly_worst_claim"
"random_v1_271","B->C|evm|fund:bc","CTLCOnly","refund","0x12e81e","112508","52947","","59561","0x7f8C21029A85B956Ae659f3Aa9f18d33A5f8733c","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/B-_C_evm_fund_bc_CTLCOnly_refund"
"random_v1_271","C->A|evm|fund:ca","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x8Bd1ca54aECf1A70ad4E4EA1Cf9Be49FB39d6541","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/C-_A_evm_fund_ca_CTLCOnly_best_claim"
"random_v1_271","C->A|evm|fund:ca","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0xceE3Bdcc50DDD8b70D5963AA7535414adeA3fA7F","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/C-_A_evm_fund_ca_CTLCOnly_worst_claim"
"random_v1_271","C->A|evm|fund:ca","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x0F80063f0208CC69369b08e53034d07c56E451F4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/C-_A_evm_fund_ca_CTLCOnly_refund"
"random_v1_271","C->D|evm|fund:cd","CTLCOnly","best_claim","0x11263b","68747","","68747","","0xE93569D70b1655A388333295802D1210d2fe1091","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/C-_D_evm_fund_cd_CTLCOnly_best_claim"
"random_v1_271","C->D|evm|fund:cd","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0xA14d92ED735729A53a082dF2C89CADBce3239ff6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/C-_D_evm_fund_cd_CTLCOnly_worst_claim"
"random_v1_271","C->D|evm|fund:cd","CTLCOnly","refund","0x11263b","59561","0","","59561","0x2F8aFf5C12A41E13a280F3EA481d18A096D99569","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/C-_D_evm_fund_cd_CTLCOnly_refund"
"random_v1_271","D->A|evm|fund:da","CTLCOnly","best_claim","0x10ccaf","64620","","64620","","0xE6a7dF8EaD4398A6c6924A61425338BB1302f737","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/D-_A_evm_fund_da_CTLCOnly_best_claim"
"random_v1_271","D->A|evm|fund:da","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x8eFDdEA9a1FC04A226872E59ade3D256B17d5e9A","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/D-_A_evm_fund_da_CTLCOnly_worst_claim"
"random_v1_271","D->A|evm|fund:da","CTLCOnly","refund","0x10ccaf","59561","0","","59561","0x8852f1bC46047220421F3D387a99F94bFA4DF0aa","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/D-_A_evm_fund_da_CTLCOnly_refund"
"random_v1_271","D->B|evm|fund:db","CTLCOnly","best_claim","0x117fbb","72874","","72874","","0xf76eB4054603DDc1D46c0575523acDb7D0Aa1010","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/D-_B_evm_fund_db_CTLCOnly_best_claim"
"random_v1_271","D->B|evm|fund:db","CTLCOnly","worst_claim","0x117fbb","72874","0","72874","","0x576c6B352b53C2232996794d2A630EC72Dacd2AF","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/D-_B_evm_fund_db_CTLCOnly_worst_claim"
"random_v1_271","D->B|evm|fund:db","CTLCOnly","refund","0x117fbb","59561","0","","59561","0x5807cABE9Cc22C4a640D15Ea2B63b3d890a389bf","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_271/D-_B_evm_fund_db_CTLCOnly_refund"
