graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_183","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x1b0170","71641","","71641","","0x154B97961a7E41EF30CD1e6E902BBFDd051bA127","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_183","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x1b0170","209209","124599","84610","","0x594689A694Ab78aabEe11cb5f70F81eE4003F517","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_183","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x1b0164","184138","124599","","59539","0x2b1315750c96944FB4F749f2904528fC3A9E6100","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_183","C->A|evm|fund:ca","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x5572a9f1956022478df7E9E5c592F80F4E2A50F4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/C-_A_evm_fund_ca_CTLCOnly_best_claim"
"random_v1_183","C->A|evm|fund:ca","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x67bf6e47c616806C4920690B1d04566e5b3de378","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/C-_A_evm_fund_ca_CTLCOnly_worst_claim"
"random_v1_183","C->A|evm|fund:ca","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x8A1dD8b9A210b071FE996b1735a8c4E138d74B40","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/C-_A_evm_fund_ca_CTLCOnly_refund"
"random_v1_183","C->D|evm|fund:cd","CTLCOnly","best_claim","0x139b2a","72874","","72874","","0x7BC81f36dE8f280aDf3023ec671723306Da5A204","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/C-_D_evm_fund_cd_CTLCOnly_best_claim"
"random_v1_183","C->D|evm|fund:cd","CTLCOnly","worst_claim","0x139b2a","129972","52947","77025","","0x648184870f908F92343036850bEAA07658c19BB8","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/C-_D_evm_fund_cd_CTLCOnly_worst_claim"
"random_v1_183","C->D|evm|fund:cd","CTLCOnly","refund","0x139b2a","112508","52947","","59561","0xFAb37bd5E5D81eE6B587Ad18beb4881C9550d80c","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/C-_D_evm_fund_cd_CTLCOnly_refund"
"random_v1_183","C->E|evm|fund:ce","CTLCOnly","best_claim","0x12e82a","68747","","68747","","0x582DB94FDCf19562C10c561E04533fa8D763aaC6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/C-_E_evm_fund_ce_CTLCOnly_best_claim"
"random_v1_183","C->E|evm|fund:ce","CTLCOnly","worst_claim","0x12e82a","125833","52947","72886","","0x703Dc093BADC07c599130dEd06eD70602d98Da65","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/C-_E_evm_fund_ce_CTLCOnly_worst_claim"
"random_v1_183","C->E|evm|fund:ce","CTLCOnly","refund","0x12e82a","112508","52947","","59561","0x07664fd86Bdc26CF39827284FC9b2626bB93a818","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/C-_E_evm_fund_ce_CTLCOnly_refund"
"random_v1_183","D->E|evm|fund:de","CTLCOnly","best_claim","0x12e82a","68747","","68747","","0x30a12f09DCe7BC06fE9538E1A8Eb0b2d099Ea07A","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/D-_E_evm_fund_de_CTLCOnly_best_claim"
"random_v1_183","D->E|evm|fund:de","CTLCOnly","worst_claim","0x12e82a","125833","52947","72886","","0x60dFE8301F287a98c4Cf4674600E8D554eFF6374","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/D-_E_evm_fund_de_CTLCOnly_worst_claim"
"random_v1_183","D->E|evm|fund:de","CTLCOnly","refund","0x12e82a","112508","52947","","59561","0x24268BD81225c477F7e3Bb757Dc2a3dF539f8B85","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/D-_E_evm_fund_de_CTLCOnly_refund"
"random_v1_183","E->A|evm|fund:ea","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x219dB13F238c59AA0945382009FE2C2Bf8622587","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/E-_A_evm_fund_ea_CTLCOnly_best_claim"
"random_v1_183","E->A|evm|fund:ea","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x722Fc7244aFC88C91f8E45f81baD08CCc47e275c","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/E-_A_evm_fund_ea_CTLCOnly_worst_claim"
"random_v1_183","E->A|evm|fund:ea","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x11FA7d1c11eBAB526B4b25E40445760B2FF779f4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/E-_A_evm_fund_ea_CTLCOnly_refund"
"random_v1_183","E->F|evm|fund:ef","CTLCOnly","best_claim","0x11263b","68735","","68735","","0x5664755A3f29F3505e10a37De2204D557000E03f","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/E-_F_evm_fund_ef_CTLCOnly_best_claim"
"random_v1_183","E->F|evm|fund:ef","CTLCOnly","worst_claim","0x11263b","68735","0","68735","","0xDd0E89615cd1AA4375A1A39DEAdBeAAA17779E81","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/E-_F_evm_fund_ef_CTLCOnly_worst_claim"
"random_v1_183","E->F|evm|fund:ef","CTLCOnly","refund","0x11263b","59561","0","","59561","0x404B57a1D502384a0f8B1b3267D3B9Cd76bd0613","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/E-_F_evm_fund_ef_CTLCOnly_refund"
"random_v1_183","F->A|evm|fund:fa","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x9631039FcD9091FBA6E859D98e0193e097B4162b","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_183/F-_A_evm_fund_fa_CTLCOnly_best_claim"
