graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_14","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x1504ad","75948","","75948","","0xFa4d4226307258b3eF776F4399695C5c4003080D","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_14","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x1504ad","75948","0","75948","","0xC121F46C8817dAaf56C6A4d74021e35494998384","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_14","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x1504ad","59539","0","","59539","0xF2ae8840C44F23cf60F1d3aA12F8eAB16A9F9b80","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_14","B->D|evm|fund:bd","CTLCOnly","best_claim","0x11262f","68747","","68747","","0xA7A60A37eA95ffE7E6E01c33905a2117b36cf0Cb","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/B-_D_evm_fund_bd_CTLCOnly_best_claim"
"random_v1_14","B->D|evm|fund:bd","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0xa0414e17F3C00Fd736caB11F07580556cdde65C5","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/B-_D_evm_fund_bd_CTLCOnly_worst_claim"
"random_v1_14","B->D|evm|fund:bd","CTLCOnly","refund","0x11262f","59561","0","","59561","0x1D2991C94E6c9E09FFE4AFE84B5cAc5b5Ec75e9A","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/B-_D_evm_fund_bd_CTLCOnly_refund"
"random_v1_14","C->B|evm|fund:cb","CTLCOnly","best_claim","0x117fbb","72874","","72874","","0x8e289F0F4b35BA30069d765FC8C725C01FB19a32","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/C-_B_evm_fund_cb_CTLCOnly_best_claim"
"random_v1_14","C->B|evm|fund:cb","CTLCOnly","worst_claim","0x117faf","72874","0","72874","","0x1EB09cFc68AceC1e1712d6bA85aE8F8bf27315AE","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/C-_B_evm_fund_cb_CTLCOnly_worst_claim"
"random_v1_14","C->B|evm|fund:cb","CTLCOnly","refund","0x117fbb","59561","0","","59561","0xb17dedE1a2EdBF2Ee89eFFC370D7C9D40A0bfA41","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/C-_B_evm_fund_cb_CTLCOnly_refund"
"random_v1_14","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x13f82d","71641","","71641","","0xE96B2b17A3765786DADd6EF9321D7e7c20416a91","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
"random_v1_14","C->D|evm|fund:cd","CTLCMultipleEdges","worst_claim","0x13f82d","71641","0","71641","","0x45C7aa4DfAa4eC7F052acE8e9EB8B02012f44823","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/C-_D_evm_fund_cd_CTLCMultipleEdges_worst_claim"
"random_v1_14","C->D|evm|fund:cd","CTLCMultipleEdges","refund","0x13f82d","59539","0","","59539","0xE65C92c8f0e298401414F27c73FE139BAceafa0C","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/C-_D_evm_fund_cd_CTLCMultipleEdges_refund"
"random_v1_14","D->A|evm|fund:da","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x7940E97274d38c544c0CFabfFEF9a8662Cb57f76","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/D-_A_evm_fund_da_CTLCOnly_best_claim"
"random_v1_14","D->A|evm|fund:da","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x30117c56a1e4f3c6273f56ECb306Fb9A98d9dAcF","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/D-_A_evm_fund_da_CTLCOnly_worst_claim"
"random_v1_14","D->A|evm|fund:da","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x045782060cDb811e624ccD83180060B4464C0790","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_14/D-_A_evm_fund_da_CTLCOnly_refund"
