graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_274","B->A|evm|fund:ba","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0xFFd560Fc9c9117614E3413775007ECFF303095Ca","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/B-_A_evm_fund_ba_CTLCOnly_best_claim"
"random_v1_274","B->A|evm|fund:ba","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0xEFe7195e387E854ce49BAbD676000D188bc76455","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/B-_A_evm_fund_ba_CTLCOnly_worst_claim"
"random_v1_274","B->A|evm|fund:ba","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x0E23bDc49d34dFfac378A69bA9c639848b331451","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/B-_A_evm_fund_ba_CTLCOnly_refund"
"random_v1_274","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x139c9a","75948","","75948","","0xcC6DCc937dfaf6b05a5FF2718f0CFfCB13F1E8DE","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_274","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x139c9a","75948","0","75948","","0x038E6b50F93f9ca1b434cef6DAa06969a3481be3","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_274","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x139c9a","59539","0","","59539","0x5a9C9c24c30B77Ac2dFacdad7006e066f107726B","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_274","B->D|evm|fund:bd","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x852e4272E57203422067c864755De2CA6D9f55B9","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/B-_D_evm_fund_bd_CTLCOnly_best_claim"
"random_v1_274","B->D|evm|fund:bd","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0x13dEaEEfE394c9070b0f3020A3a3222c834BB66f","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/B-_D_evm_fund_bd_CTLCOnly_worst_claim"
"random_v1_274","B->D|evm|fund:bd","CTLCOnly","refund","0x11262f","59561","0","","59561","0x67ACb1bd9fd4814132e56464d14e1a9C29c5668d","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/B-_D_evm_fund_bd_CTLCOnly_refund"
"random_v1_274","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x12e9a6","71641","","71641","","0x585c92f74c95650DcC190E619C41434963A5Ecd1","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
"random_v1_274","C->D|evm|fund:cd","CTLCMultipleEdges","worst_claim","0x12e9a6","71641","0","71641","","0xEBE7108435b2D086ECdeDd1C87047cDe0339c7B8","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/C-_D_evm_fund_cd_CTLCMultipleEdges_worst_claim"
"random_v1_274","C->D|evm|fund:cd","CTLCMultipleEdges","refund","0x12e9a6","59539","0","","59539","0x381383E61609DE39a9e46f2701D636Baf8E99ddc","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/C-_D_evm_fund_cd_CTLCMultipleEdges_refund"
"random_v1_274","D->A|evm|fund:da","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x702aB7ba6Ac4C7939f7024b565Cc8ad1fB8db342","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/D-_A_evm_fund_da_CTLCOnly_best_claim"
"random_v1_274","D->A|evm|fund:da","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0xCd9d6d1129095726D9575d9af8ACD2f4C34f8cc4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/D-_A_evm_fund_da_CTLCOnly_worst_claim"
"random_v1_274","D->A|evm|fund:da","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x2986857B436dF9a2e0Ef18C64F878C2f6F09dA08","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_274/D-_A_evm_fund_da_CTLCOnly_refund"
