graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_186","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x3a3a75","80267","","80267","","0xBe161f0cE1224eCabCa84E54FBeE2425178F0843","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_186","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x3a3a75","137535","52925","84610","","0x62D5D95BEdb223932Ca81f7E8B7cd5BfA95b9AEC","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_186","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x3a3a75","112464","52925","","59539","0xa0DF9e78524833782B2541484ed9ae6Ad128118d","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_186","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x1ed8d0","80267","","80267","","0x5111eB080526b7185a94BE43E4CCA72fA3b090DB","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
"random_v1_186","C->D|evm|fund:cd","CTLCMultipleEdges","worst_claim","0x1ed8d0","80267","0","80267","","0x6a5E7e2A33E59A7c835E2983839D445019d91c12","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/C-_D_evm_fund_cd_CTLCMultipleEdges_worst_claim"
"random_v1_186","C->D|evm|fund:cd","CTLCMultipleEdges","refund","0x1ed8c4","59539","0","","59539","0xb2325BbF927852e607545F2Ec09d0Ff1A66a3d12","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/C-_D_evm_fund_cd_CTLCMultipleEdges_refund"
"random_v1_186","C->E|evm|fund:ce","CTLCMultipleEdges","best_claim","0x139ca6","75948","","75948","","0x2E38Dfb76D9d54b394d1c847E239380a94153B5e","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/C-_E_evm_fund_ce_CTLCMultipleEdges_best_claim"
"random_v1_186","C->E|evm|fund:ce","CTLCMultipleEdges","worst_claim","0x139ca6","75948","0","75948","","0x5027f4a13cAFef2Fb0757671738F871e5B980EeA","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/C-_E_evm_fund_ce_CTLCMultipleEdges_worst_claim"
"random_v1_186","C->E|evm|fund:ce","CTLCMultipleEdges","refund","0x139ca6","59539","0","","59539","0xAfBb48B3D134cc12E8a8B08098d9AA22087d7171","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/C-_E_evm_fund_ce_CTLCMultipleEdges_refund"
"random_v1_186","D->E|evm|fund:de","CTLCMultipleEdges","best_claim","0x166ca8","75948","","75948","","0x8A8D924A6e9777Dfc700081743F3D14802cd0503","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/D-_E_evm_fund_de_CTLCMultipleEdges_best_claim"
"random_v1_186","D->E|evm|fund:de","CTLCMultipleEdges","worst_claim","0x166ca8","75948","0","75948","","0x15805d0D2c6fA1b556143cE429A8110Dc6B5da6e","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/D-_E_evm_fund_de_CTLCMultipleEdges_worst_claim"
"random_v1_186","D->E|evm|fund:de","CTLCMultipleEdges","refund","0x166ca8","59539","0","","59539","0x8f21F5F3C318A214C2f44920CED0a1877b64e669","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/D-_E_evm_fund_de_CTLCMultipleEdges_refund"
"random_v1_186","E->F|evm|fund:ef","CTLCMultipleEdges","best_claim","0x12e9a6","71629","","71629","","0xE8a713Ae6f7de7F21Cc775aE94b3b213212a0C4b","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/E-_F_evm_fund_ef_CTLCMultipleEdges_best_claim"
"random_v1_186","E->F|evm|fund:ef","CTLCMultipleEdges","worst_claim","0x12e9a6","71629","0","71629","","0x603DAa41f011Ee14187333b9BB79c5E5c2eaeb55","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/E-_F_evm_fund_ef_CTLCMultipleEdges_worst_claim"
"random_v1_186","E->F|evm|fund:ef","CTLCMultipleEdges","refund","0x12e99a","59539","0","","59539","0x5c773F2AE556d10697791268FC46C8268a85655c","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/E-_F_evm_fund_ef_CTLCMultipleEdges_refund"
"random_v1_186","F->A|evm|fund:fa","CTLCOnly","best_claim","0x10cca3","64620","","64620","","0xf9783295625db1ddd9722f41B8D05Ff8865c2aD9","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/F-_A_evm_fund_fa_CTLCOnly_best_claim"
"random_v1_186","F->A|evm|fund:fa","CTLCOnly","worst_claim","0x10ccaf","64620","0","64620","","0xF0b51571620AF8881a86DDd1986295297C4D179c","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/F-_A_evm_fund_fa_CTLCOnly_worst_claim"
"random_v1_186","F->A|evm|fund:fa","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0xf99c572ca5052C2105517108EeA9b4A3F1264F42","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_186/F-_A_evm_fund_fa_CTLCOnly_refund"
