graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_122","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x1f356b","75948","","75948","","0x14f70C26dEC0690e43aed6134Ef5E8641d26AEee","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_122","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x1f356b","213505","124599","88906","","0x65A5Cb8Ea4b961ac7dBe8Aba8A6Ef47F606E1787","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_122","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x1f356b","184138","124599","","59539","0xE9A7Ebb3225Be5052c9cc2056C1125723c77DDce","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_122","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x193b17","80267","","80267","","0x9448eE2D0b27F65757CD6e30C0b6b0F8c305446D","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
"random_v1_122","C->D|evm|fund:cd","CTLCMultipleEdges","worst_claim","0x193b17","137535","52925","84610","","0x8C3Ea6a03C72f404A24A91ca6B6dCB56BeED86e8","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/C-_D_evm_fund_cd_CTLCMultipleEdges_worst_claim"
"random_v1_122","C->D|evm|fund:cd","CTLCMultipleEdges","refund","0x193aff","112464","52925","","59539","0x3b9200Faa422d015388a701306997afa1Aecad31","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/C-_D_evm_fund_cd_CTLCMultipleEdges_refund"
"random_v1_122","C->F|evm|fund:cf","CTLCOnly","best_claim","0x12e81e","68747","","68747","","0xc59caa3fd8175060AD8Ba98FdD613F2Accf7cdD5","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/C-_F_evm_fund_cf_CTLCOnly_best_claim"
"random_v1_122","C->F|evm|fund:cf","CTLCOnly","worst_claim","0x12e82a","125833","52947","72886","","0xA2F766a99d4530D51927C42ca043604932910C9D","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/C-_F_evm_fund_cf_CTLCOnly_worst_claim"
"random_v1_122","C->F|evm|fund:cf","CTLCOnly","refund","0x12e82a","112508","52947","","59561","0x1Aa609Eb300d355Ca2ada1109440009F5136B461","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/C-_F_evm_fund_cf_CTLCOnly_refund"
"random_v1_122","D->C|evm|fund:dc","CTLCMultipleEdges","best_claim","0x17d4f3","75948","","75948","","0x5047a1E7200428A9aC52Fcb95eEC42C0D5eE5AA0","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/D-_C_evm_fund_dc_CTLCMultipleEdges_best_claim"
"random_v1_122","D->C|evm|fund:dc","CTLCMultipleEdges","worst_claim","0x17d4ff","133204","52925","80279","","0xe2098512bab06E84eC70F1eD45180bC29Db7a93b","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/D-_C_evm_fund_dc_CTLCMultipleEdges_worst_claim"
"random_v1_122","D->C|evm|fund:dc","CTLCMultipleEdges","refund","0x17d4ff","112464","52925","","59539","0x415653C689e91BE82a9bd46441E0ca8f27aeE58B","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/D-_C_evm_fund_dc_CTLCMultipleEdges_refund"
"random_v1_122","D->E|evm|fund:de","CTLCMultipleEdges","best_claim","0x17d50b","75948","","75948","","0x6f3b810515EDC59D1d5e1d1916B88301f94e94A0","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/D-_E_evm_fund_de_CTLCMultipleEdges_best_claim"
"random_v1_122","D->E|evm|fund:de","CTLCMultipleEdges","worst_claim","0x17d517","133204","52925","80279","","0x57cf229E6BF10b2D78a1CC3B27E12515a2F2f97D","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/D-_E_evm_fund_de_CTLCMultipleEdges_worst_claim"
"random_v1_122","D->E|evm|fund:de","CTLCMultipleEdges","refund","0x17d517","112464","52925","","59539","0x756d91A60B4EB38A27d033049807f4d30567D0E4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/D-_E_evm_fund_de_CTLCMultipleEdges_refund"
"random_v1_122","E->F|evm|fund:ef","CTLCOnly","best_claim","0x12e82a","68747","","68747","","0x73b7F7C80349611503450Fe1F2907077B671F81D","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/E-_F_evm_fund_ef_CTLCOnly_best_claim"
"random_v1_122","E->F|evm|fund:ef","CTLCOnly","worst_claim","0x12e82a","125821","52947","72874","","0x122Cb9FC57dE0932e77a9e476DA7BDF718f9c37e","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/E-_F_evm_fund_ef_CTLCOnly_worst_claim"
"random_v1_122","E->F|evm|fund:ef","CTLCOnly","refund","0x12e82a","112508","52947","","59561","0x34Fd002757369E584dd6bA72c1cB126087309409","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/E-_F_evm_fund_ef_CTLCOnly_refund"
"random_v1_122","F->A|evm|fund:fa","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x13E63F26917D9a51C29BDAa2A3587Fa1aDD8b751","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/F-_A_evm_fund_fa_CTLCOnly_best_claim"
"random_v1_122","F->A|evm|fund:fa","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x8f423e26a8344CB56dC0b64B97fC0b58591f651c","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/F-_A_evm_fund_fa_CTLCOnly_worst_claim"
"random_v1_122","F->A|evm|fund:fa","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0xF71d673DFB99c48b2A6E0f984390173443eA4F99","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/F-_A_evm_fund_fa_CTLCOnly_refund"
"random_v1_122","F->G|evm|fund:fg","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x395Cd96E0Ee2A73e7B98D41a41Ecd0e3f0A00ee9","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/F-_G_evm_fund_fg_CTLCOnly_best_claim"
"random_v1_122","F->G|evm|fund:fg","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0xC2572837cE5833262Ce2f45601ac5CB237544cef","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/F-_G_evm_fund_fg_CTLCOnly_worst_claim"
"random_v1_122","F->G|evm|fund:fg","CTLCOnly","refund","0x11262f","59561","0","","59561","0x40469F0d3c3105d06eFCB4B6dd01b0e871Dce755","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/F-_G_evm_fund_fg_CTLCOnly_refund"
"random_v1_122","G->A|evm|fund:ga","CTLCOnly","best_claim","0x10ccaf","64620","","64620","","0x767B82049Cd335A8Ceab51C1616493D1A57Af352","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/G-_A_evm_fund_ga_CTLCOnly_best_claim"
"random_v1_122","G->A|evm|fund:ga","CTLCOnly","worst_claim","0x10ccaf","64620","0","64620","","0x4b48c8D2f2f49a50e17eA189e238E0bDb17096c6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/G-_A_evm_fund_ga_CTLCOnly_worst_claim"
"random_v1_122","G->A|evm|fund:ga","CTLCOnly","refund","0x10ccaf","59561","0","","59561","0xa41fb42599c57F74F8e3daf73B882b124c8b4f5A","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_122/G-_A_evm_fund_ga_CTLCOnly_refund"
