graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_121","B->A|evm|fund:ba","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x3233c4d6e0B9B2F479ba9B3f90653B3DAB574b1B","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_121/B-_A_evm_fund_ba_CTLCOnly_best_claim"
"random_v1_121","B->A|evm|fund:ba","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0xA5F100500a2163040335A52e98F0262a80e09cCF","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_121/B-_A_evm_fund_ba_CTLCOnly_worst_claim"
"random_v1_121","B->A|evm|fund:ba","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x0eDAa3ee7ab81407E9bF6908E7C96a1d24Be2811","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_121/B-_A_evm_fund_ba_CTLCOnly_refund"
"random_v1_121","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x144f9a","80267","","80267","","0x9cA517158b65902A99B480A340c1f2181D8A70EB","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_121/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_121","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x144fa6","80267","0","80267","","0xEEb3353A2D1Ae38F432771b4299137029A39B6f2","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_121/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_121","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x144fa6","59539","0","","59539","0x36f04DF8467E0BC3dBb28e1bc84A390AD9BcF9b1","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_121/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_121","C->B|evm|fund:cb","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x85C6Be04DC024b3CCd8833faed1E0F8ABe82733A","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_121/C-_B_evm_fund_cb_CTLCOnly_best_claim"
"random_v1_121","C->B|evm|fund:cb","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0xF1895403c803e5cdC6C76fD7Ec86d961eC0A1388","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_121/C-_B_evm_fund_cb_CTLCOnly_worst_claim"
"random_v1_121","C->B|evm|fund:cb","CTLCOnly","refund","0x11263b","59561","0","","59561","0x61EF9d3A619cc5b839D6aC970d61634c04A694c1","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_121/C-_B_evm_fund_cb_CTLCOnly_refund"
"random_v1_121","C->D|evm|fund:cd","CTLCOnly","best_claim","0x117faf","72874","","72874","","0x4Eada08e0625eceE74b0587Ef4cc008c90aA3Bd7","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_121/C-_D_evm_fund_cd_CTLCOnly_best_claim"
