graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_30","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x21ab34","75948","","75948","","0x3759518b8254f46D6E529c6c6aCEdbE315659498","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_30","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x21ab40","133204","52925","80279","","0x99310804b5421A23424aC08D4AacA20704551089","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_30","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x21ab40","112464","52925","","59539","0x5CA6d76dC95fe2337075291A900e63549Fd3F2Ff","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_30","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x1d1d96","71641","","71641","","0x36dfABD461B85F7608088AD5ddCBf07eE6E37EdC","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
"random_v1_30","C->D|evm|fund:cd","CTLCMultipleEdges","worst_claim","0x1d1dae","128885","52925","75960","","0x1e9d3bb3cE70052Cdda6021B9daEb8FAe2c83761","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/C-_D_evm_fund_cd_CTLCMultipleEdges_worst_claim"
"random_v1_30","C->D|evm|fund:cd","CTLCMultipleEdges","refund","0x1d1da2","112464","52925","","59539","0xE21b8AAaE55AFc2c5C916D9d375a6c3F0AA963C3","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/C-_D_evm_fund_cd_CTLCMultipleEdges_refund"
"random_v1_30","C->E|evm|fund:ce","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x2342C249EF867c1DD4acCA582d89C44bDa9084b1","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/C-_E_evm_fund_ce_CTLCOnly_best_claim"
"random_v1_30","C->E|evm|fund:ce","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0x113820857Df74C537dBe132e2Ac81e1019081111","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/C-_E_evm_fund_ce_CTLCOnly_worst_claim"
"random_v1_30","C->E|evm|fund:ce","CTLCOnly","refund","0x11263b","59561","0","","59561","0x5C8dd91f71e6CC321e8c4E16DE612D607Ad11A4B","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/C-_E_evm_fund_ce_CTLCOnly_refund"
"random_v1_30","D->A|evm|fund:da","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x74A2FccbD387dcd63eAaD4E7e0888D859faf1b15","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/D-_A_evm_fund_da_CTLCOnly_best_claim"
"random_v1_30","D->A|evm|fund:da","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0xAC1d6D88D6f8D5Fc90581C9A8dab0969b8EabB03","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/D-_A_evm_fund_da_CTLCOnly_worst_claim"
"random_v1_30","D->A|evm|fund:da","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0xFAFFffC7E59398B7C99D26240aD565ab495F7dFB","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/D-_A_evm_fund_da_CTLCOnly_refund"
"random_v1_30","D->E|evm|fund:de","CTLCMultipleEdges","best_claim","0x12e99a","71629","","71629","","0x4a91026c31A23e5c4B7C92A966A621cf8959A98B","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/D-_E_evm_fund_de_CTLCMultipleEdges_best_claim"
"random_v1_30","D->E|evm|fund:de","CTLCMultipleEdges","worst_claim","0x12e99a","71629","0","71629","","0x19445bc7dfD8BEbB0500D0b7fF1F3F963F4098bD","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/D-_E_evm_fund_de_CTLCMultipleEdges_worst_claim"
"random_v1_30","D->E|evm|fund:de","CTLCMultipleEdges","refund","0x12e99a","59539","0","","59539","0xc6D6984DeC55111578f3a8A89Eb2006281c83E8E","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/D-_E_evm_fund_de_CTLCMultipleEdges_refund"
"random_v1_30","E->A|evm|fund:ea","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0xd82872B9a3d9fBcd079013f11Da38b489F598517","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/E-_A_evm_fund_ea_CTLCOnly_best_claim"
"random_v1_30","E->A|evm|fund:ea","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x47f60d6E8aFBE228737118596e2ffCd7099A25c2","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/E-_A_evm_fund_ea_CTLCOnly_worst_claim"
"random_v1_30","E->A|evm|fund:ea","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x48D71b0921C687B61337523dF3658c34CA4A4Cc7","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_30/E-_A_evm_fund_ea_CTLCOnly_refund"
