graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_164","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x15028e","84598","","84598","","0x08c949855C608005E6485F603616Ea3980ab1eE3","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_164","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x150282","84598","0","84598","","0x428b1982edefAE87139A9445A965fa808Fa02275","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_164","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x15028e","59539","0","","59539","0x0F008a0E223f57D0DD4ec6264AC3B03D5877ca48","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_164","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x144fa6","80267","","80267","","0x4f3cE808B3aB494167f46547575F427BDe3c69BA","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
"random_v1_164","C->D|evm|fund:cd","CTLCMultipleEdges","worst_claim","0x144fa6","80267","0","80267","","0x2AaAD8C9769d01C891eb5B378aE7D14176a0ed5A","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/C-_D_evm_fund_cd_CTLCMultipleEdges_worst_claim"
"random_v1_164","C->D|evm|fund:cd","CTLCMultipleEdges","refund","0x144fa6","59539","0","","59539","0xE5Ab43cbf7b2C3D9cf2380b77810035070F09A37","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/C-_D_evm_fund_cd_CTLCMultipleEdges_refund"
"random_v1_164","D->E|evm|fund:de","CTLCOnly","best_claim","0x117faf","72874","","72874","","0x190BAF43C121Be4e1b72F93A8e16672116093882","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/D-_E_evm_fund_de_CTLCOnly_best_claim"
"random_v1_164","D->E|evm|fund:de","CTLCOnly","worst_claim","0x117fbb","72874","0","72874","","0xd664472d651c0E7876Fe71C8ED636920968fC192","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/D-_E_evm_fund_de_CTLCOnly_worst_claim"
"random_v1_164","D->E|evm|fund:de","CTLCOnly","refund","0x117fbb","59561","0","","59561","0x388d5D25E1c1e2B1FA2a2258e5256e40516dF970","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/D-_E_evm_fund_de_CTLCOnly_refund"
"random_v1_164","E->F|evm|fund:ef","CTLCOnly","best_claim","0x11263b","68735","","68735","","0x0f5b57E0e427Dd2aA9Bc6AC8322bA6D2de846052","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/E-_F_evm_fund_ef_CTLCOnly_best_claim"
"random_v1_164","E->F|evm|fund:ef","CTLCOnly","worst_claim","0x11263b","68735","0","68735","","0xfF1e226f2b27Bf7C212ad679594f68b6410fC230","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/E-_F_evm_fund_ef_CTLCOnly_worst_claim"
"random_v1_164","E->F|evm|fund:ef","CTLCOnly","refund","0x11263b","59561","0","","59561","0x0Ed3821FCc91707387051Bb271BA6b9fee407aF2","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/E-_F_evm_fund_ef_CTLCOnly_refund"
"random_v1_164","F->A|evm|fund:fa","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x14B35d4B5AB9AB3c6e271189Ba94053136b8FBd0","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/F-_A_evm_fund_fa_CTLCOnly_best_claim"
"random_v1_164","F->A|evm|fund:fa","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x46caC7650e50feEE73e2f32Ca2ec484b06A172EE","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/F-_A_evm_fund_fa_CTLCOnly_worst_claim"
"random_v1_164","F->A|evm|fund:fa","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0xCa3f9366186DD42B10d39b9E7391779b09BAfA34","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_164/F-_A_evm_fund_fa_CTLCOnly_refund"
