graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_80","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x161384","71641","","71641","","0xB5811B0d7e3ad39b8e85B220a483b74788fc1F76","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_80","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x161384","133204","52925","80279","","0xE2835eAAF103d199797175940874d51CF22CD55C","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_80","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x161384","112464","52925","","59539","0x254B134B831aF91bd8Eb4019525D8F3E2194c65D","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_80","C->A|evm|fund:ca","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x8d6Ab5e1E3a1F3C5aE23079b51fFeD6aD81aE16b","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/C-_A_evm_fund_ca_CTLCOnly_best_claim"
"random_v1_80","C->A|evm|fund:ca","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x924556d0E2aEcca54fbdfA6DF2D60eb364F04f08","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/C-_A_evm_fund_ca_CTLCOnly_worst_claim"
"random_v1_80","C->A|evm|fund:ca","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x1252d5976554b3e9070be5C3dE1B32bBf0074C00","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/C-_A_evm_fund_ca_CTLCOnly_refund"
"random_v1_80","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x139c9a","75948","","75948","","0xC3efACcf23f142c119399067d87f70Fc8158D593","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
"random_v1_80","C->D|evm|fund:cd","CTLCMultipleEdges","worst_claim","0x139c9a","75948","0","75948","","0x754AA5d33CfefB7c943a5B6b62c850A1DbBF5828","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/C-_D_evm_fund_cd_CTLCMultipleEdges_worst_claim"
"random_v1_80","C->D|evm|fund:cd","CTLCMultipleEdges","refund","0x139c8e","59539","0","","59539","0xB69Ff9d04cAe323e855D3db426Ce6FEE87265240","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/C-_D_evm_fund_cd_CTLCMultipleEdges_refund"
"random_v1_80","D->C|evm|fund:dc","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x16de4B467c1e3Bd838aE7146b0c28Cad358F8a86","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/D-_C_evm_fund_dc_CTLCOnly_best_claim"
"random_v1_80","D->C|evm|fund:dc","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0xDbFc058fe07C88CF502BF422AB927D8dBfb1C926","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/D-_C_evm_fund_dc_CTLCOnly_worst_claim"
"random_v1_80","D->C|evm|fund:dc","CTLCOnly","refund","0x11263b","59561","0","","59561","0x310a8Dd46647bc3627F0518eF6C677865b378a00","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/D-_C_evm_fund_dc_CTLCOnly_refund"
"random_v1_80","D->E|evm|fund:de","CTLCMultipleEdges","best_claim","0x12e99a","71641","","71641","","0xCB60f2A39CF3b0C8B5e74903d1586039Fd847feE","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/D-_E_evm_fund_de_CTLCMultipleEdges_best_claim"
"random_v1_80","D->E|evm|fund:de","CTLCMultipleEdges","worst_claim","0x12e98e","71641","0","71641","","0xf29923917c28c0865037BEa3bf4F451c38e8d2b8","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/D-_E_evm_fund_de_CTLCMultipleEdges_worst_claim"
"random_v1_80","D->E|evm|fund:de","CTLCMultipleEdges","refund","0x12e99a","59539","0","","59539","0x26ACB70755518A3405Ee56a00086678dD268a56b","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/D-_E_evm_fund_de_CTLCMultipleEdges_refund"
"random_v1_80","E->A|evm|fund:ea","CTLCMultipleEdges","best_claim","0x1236a6","67334","","67334","","0x358BF891b0eE31945573F462DfDAdCDf7db574aC","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/E-_A_evm_fund_ea_CTLCMultipleEdges_best_claim"
"random_v1_80","E->A|evm|fund:ea","CTLCMultipleEdges","worst_claim","0x1236a6","67334","0","67334","","0x4ff89D018c0A909c5cdfEC1bFdE14e39A425ea36","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/E-_A_evm_fund_ea_CTLCMultipleEdges_worst_claim"
"random_v1_80","E->A|evm|fund:ea","CTLCMultipleEdges","refund","0x12369a","59539","0","","59539","0x167eB9B3F76E58c70c4222Eb437697Ba4f1E9F06","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_80/E-_A_evm_fund_ea_CTLCMultipleEdges_refund"
