graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_135","B->C|evm|fund:bc","CTLCOnly","best_claim","0x144e1e","77013","","77013","","0x99Fe3E1fb2a3Bbb1e19b13A16D1398c9628e3506","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_135/B-_C_evm_fund_bc_CTLCOnly_best_claim"
"random_v1_135","B->C|evm|fund:bc","CTLCOnly","worst_claim","0x144e1e","134123","52947","81176","","0x7b7F4e81De233462157f65389317741dFAa64D3F","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_135/B-_C_evm_fund_bc_CTLCOnly_worst_claim"
"random_v1_135","B->C|evm|fund:bc","CTLCOnly","refund","0x144e1e","112508","52947","","59561","0x224d329E3925C7e2347a02452E577e1935682236","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_135/B-_C_evm_fund_bc_CTLCOnly_refund"
"random_v1_135","C->D|evm|fund:cd","CTLCOnly","best_claim","0x139b1e","72874","","72874","","0x7fdce42d968BDFD7004f3a2D9443685f1E2f67a3","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_135/C-_D_evm_fund_cd_CTLCOnly_best_claim"
"random_v1_135","C->D|evm|fund:cd","CTLCOnly","worst_claim","0x139b2a","129972","52947","77025","","0xf1c1fAd98A3ef932F1d123491EE85f0fc6dc3a99","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_135/C-_D_evm_fund_cd_CTLCOnly_worst_claim"
"random_v1_135","C->D|evm|fund:cd","CTLCOnly","refund","0x139b2a","112508","52947","","59561","0x39063C9b883B136a4cbEBB9951388a134234c3e5","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_135/C-_D_evm_fund_cd_CTLCOnly_refund"
"random_v1_135","D->E|evm|fund:de","CTLCOnly","best_claim","0x117fbb","72874","","72874","","0x7AC4768400474C637B579D11689364dbE163c444","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_135/D-_E_evm_fund_de_CTLCOnly_best_claim"
"random_v1_135","D->E|evm|fund:de","CTLCOnly","worst_claim","0x117fbb","72874","0","72874","","0x234B53134bC510BFCD2dc3400066B8333Bf0Af16","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_135/D-_E_evm_fund_de_CTLCOnly_worst_claim"
"random_v1_135","D->E|evm|fund:de","CTLCOnly","refund","0x117faf","59561","0","","59561","0x0Bb35f318a4F877513d34F8E1Fcef9C5EdFb71cE","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_135/D-_E_evm_fund_de_CTLCOnly_refund"
"random_v1_135","D->F|evm|fund:df","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x2B34Be25308dD03423177bB78c2fE89F8A9C81B7","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_135/D-_F_evm_fund_df_CTLCOnly_best_claim"
