graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_287","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x21509f","75948","","75948","","0x11710A8F6b2056e72F3Bb5405e9DB010CaA57b01","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_287","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x2150ab","213517","124599","88918","","0x8ecf7311D777489303E3869A77E7050D549E2857","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_287","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x2150ab","184138","124599","","59539","0xdea8E1fb12f0283d599C4e5e8eD0D455f337909F","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_287","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x1eddda","71641","","71641","","0xb165b999040ec847fA3775bDAd0aeB2AD7A83A8B","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
"random_v1_287","C->D|evm|fund:cd","CTLCMultipleEdges","worst_claim","0x1eddda","209209","124599","84610","","0x02e116370EcD0e39466304cDCdDDcbE5b5891DD2","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/C-_D_evm_fund_cd_CTLCMultipleEdges_worst_claim"
"random_v1_287","C->D|evm|fund:cd","CTLCMultipleEdges","refund","0x1eddce","184138","124599","","59539","0xE9b7Ad6f581F7A08dFC18cfA44D41cB88522F8D4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/C-_D_evm_fund_cd_CTLCMultipleEdges_refund"
"random_v1_287","D->A|evm|fund:da","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x5Bc68Df680406eD592d62a5a1F65603e066Ba83E","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/D-_A_evm_fund_da_CTLCOnly_best_claim"
"random_v1_287","D->A|evm|fund:da","CTLCOnly","worst_claim","0x10ccaf","64620","0","64620","","0x4A47A5AF08e6f8C74dec8Cc78d8B5Ab378BeCb8f","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/D-_A_evm_fund_da_CTLCOnly_worst_claim"
"random_v1_287","D->A|evm|fund:da","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x88DEa9d12Bc7485608d48483BD4F1F0A245B5308","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/D-_A_evm_fund_da_CTLCOnly_refund"
"random_v1_287","D->E|evm|fund:de","CTLCMultipleEdges","best_claim","0x166d04","75948","","75948","","0x98D232F6495D0EbF50396b4F18ad2F1228b0Da61","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/D-_E_evm_fund_de_CTLCMultipleEdges_best_claim"
"random_v1_287","D->E|evm|fund:de","CTLCMultipleEdges","worst_claim","0x166d04","133204","52925","80279","","0x76FFa0Fa29E16EA47CB45a14A80643978e559B3C","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/D-_E_evm_fund_de_CTLCMultipleEdges_worst_claim"
"random_v1_287","D->E|evm|fund:de","CTLCMultipleEdges","refund","0x166d04","112464","52925","","59539","0x5410a72Ad061683e9a052549d228d6aa160B5851","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/D-_E_evm_fund_de_CTLCMultipleEdges_refund"
"random_v1_287","D->F|evm|fund:df","CTLCMultipleEdges","best_claim","0x156078","71641","","71641","","0x5523f6877Fa97BF20F992a8Ab2c14Ada190239B5","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/D-_F_evm_fund_df_CTLCMultipleEdges_best_claim"
"random_v1_287","D->F|evm|fund:df","CTLCMultipleEdges","worst_claim","0x156078","128885","52925","75960","","0xd88A29FA2058e4810D465b80b946E54A2e66847B","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/D-_F_evm_fund_df_CTLCMultipleEdges_worst_claim"
"random_v1_287","D->F|evm|fund:df","CTLCMultipleEdges","refund","0x156078","112464","52925","","59539","0x58069Aa854fb2B6B2878Da078604529F50d2BA30","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/D-_F_evm_fund_df_CTLCMultipleEdges_refund"
"random_v1_287","E->B|evm|fund:eb","CTLCMultipleEdges","best_claim","0x1afcfa","80267","","80267","","0xaD86fFa8C31cC0eA58178711fb907F315c3682D4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/E-_B_evm_fund_eb_CTLCMultipleEdges_best_claim"
"random_v1_287","E->B|evm|fund:eb","CTLCMultipleEdges","worst_claim","0x1afcfa","177668","88762","88906","","0xA4b0Dd9B8e2462cdfFadd5D8d120748D325E1613","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/E-_B_evm_fund_eb_CTLCMultipleEdges_worst_claim"
"random_v1_287","E->B|evm|fund:eb","CTLCMultipleEdges","refund","0x1afcfa","148301","88762","","59539","0x7fc856716e63B7dc2725bC6E8E95844F906b8Ef8","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/E-_B_evm_fund_eb_CTLCMultipleEdges_refund"
"random_v1_287","E->F|evm|fund:ef","CTLCMultipleEdges","best_claim","0x156090","71641","","71641","","0x25A8e9444d38AED33de367A090f4cEA90D0aA7E6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/E-_F_evm_fund_ef_CTLCMultipleEdges_best_claim"
"random_v1_287","E->F|evm|fund:ef","CTLCMultipleEdges","worst_claim","0x156090","128885","52925","75960","","0x9e16D6919Fe755C0Bb5996007B650C39b7e8DD62","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/E-_F_evm_fund_ef_CTLCMultipleEdges_worst_claim"
"random_v1_287","E->F|evm|fund:ef","CTLCMultipleEdges","refund","0x156084","112464","52925","","59539","0x85A5a372269AB198A2022Bd0Eac6B4f6d5cC567e","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/E-_F_evm_fund_ef_CTLCMultipleEdges_refund"
"random_v1_287","F->A|evm|fund:fa","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0xe6EFF8E27eFcA978D244d17c7E18631649D83272","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/F-_A_evm_fund_fa_CTLCOnly_best_claim"
"random_v1_287","F->A|evm|fund:fa","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x58DB37a19f804E6D9A5647A7EC59fd0c927B07eA","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/F-_A_evm_fund_fa_CTLCOnly_worst_claim"
"random_v1_287","F->A|evm|fund:fa","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x1487711A6A372405CDd65E0681536CD03e94F12F","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/F-_A_evm_fund_fa_CTLCOnly_refund"
"random_v1_287","F->G|evm|fund:fg","CTLCMultipleEdges","best_claim","0x1afcaa","71641","","71641","","0x160BB8dD30Ada60835f8B9d866E1f5412655597B","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_287/F-_G_evm_fund_fg_CTLCMultipleEdges_best_claim"
