graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_263","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x188628","84586","","84586","","0x7d2B934c11dF9a2270f1f98A1252b7543f071911","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_263","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x188628","141843","52925","88918","","0x75804A78823810BAEc99A09961637C24A3CC93Ce","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_263","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x188628","112464","52925","","59539","0x79Be3dEAE5Cdc234d0E3A6c02efc5019aBDE99FA","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_263","B->E|evm|fund:be","CTLCOnly","best_claim","0x11d93b","77001","","77001","","0x7266cBF1d6A5e80c77281fCBAB0b7D703F23a690","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/B-_E_evm_fund_be_CTLCOnly_best_claim"
"random_v1_263","B->E|evm|fund:be","CTLCOnly","worst_claim","0x11d93b","77001","0","77001","","0x7aF5aE6344B93C74C265963473ef91E7e15A6A74","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/B-_E_evm_fund_be_CTLCOnly_worst_claim"
"random_v1_263","B->E|evm|fund:be","CTLCOnly","refund","0x11d93b","59561","0","","59561","0x2BD9E2D5fCF76e0b528c9447Ef4cA502c0282912","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/B-_E_evm_fund_be_CTLCOnly_refund"
"random_v1_263","B->G|evm|fund:bg","CTLCOnly","best_claim","0x11262f","68747","","68747","","0xCcBE78145635Ca2B2EC74dAC9972fb19cbc47BB1","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/B-_G_evm_fund_bg_CTLCOnly_best_claim"
"random_v1_263","B->G|evm|fund:bg","CTLCOnly","worst_claim","0x11262f","68747","0","68747","","0xEA3d371b1A48B8a216C582a998a6fEB007910AB6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/B-_G_evm_fund_bg_CTLCOnly_worst_claim"
"random_v1_263","B->G|evm|fund:bg","CTLCOnly","refund","0x11262f","59561","0","","59561","0x3A64aDb861D3c7C8bD22e45F0FC78C1b48f3C197","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/B-_G_evm_fund_bg_CTLCOnly_refund"
"random_v1_263","C->B|evm|fund:cb","CTLCOnly","best_claim","0x13f49e","72874","","72874","","0x36f143C2D0288F8f9fd507314087A1cD81336aEf","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/C-_B_evm_fund_cb_CTLCOnly_best_claim"
"random_v1_263","C->B|evm|fund:cb","CTLCOnly","worst_claim","0x13f49e","134123","52947","81176","","0x40B182abE78415ed391aBcc203bf5249e66E1951","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/C-_B_evm_fund_cb_CTLCOnly_worst_claim"
"random_v1_263","C->B|evm|fund:cb","CTLCOnly","refund","0x13f49e","112508","52947","","59561","0xF39aE4B0568aBe965a28DB24D1A64eE955d5D981","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/C-_B_evm_fund_cb_CTLCOnly_refund"
"random_v1_263","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x1502a6","84598","","84598","","0x164122cDF30B661FD74daB0786031fB7F84FD776","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
"random_v1_263","C->D|evm|fund:cd","CTLCMultipleEdges","worst_claim","0x1502a6","84598","0","84598","","0xAe5752E38A1cAC695EB7B6df07c6AF9D5B1F701E","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/C-_D_evm_fund_cd_CTLCMultipleEdges_worst_claim"
"random_v1_263","C->D|evm|fund:cd","CTLCMultipleEdges","refund","0x1502a6","59539","0","","59539","0x1C375A77336523413D09EFe6327655781558fA82","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_263/C-_D_evm_fund_cd_CTLCMultipleEdges_refund"
