graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_158","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x156084","71641","","71641","","0xBFdc08254817F5ed532AE3c5a5CdFf211d27fb24","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_158","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x156078","128885","52925","75960","","0x26aEC9F1398D53Fe1e3d5cD8D349726831e6d917","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_158","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x156084","112464","52925","","59539","0x98C38dF16A20c8c2Fa4809A6a6125E8B5993E77a","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_158","C->A|evm|fund:ca","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x0f083c0b1AECE7a361D25A55C4C78685C0e9eb69","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/C-_A_evm_fund_ca_CTLCOnly_best_claim"
"random_v1_158","C->A|evm|fund:ca","CTLCOnly","worst_claim","0x10ccaf","64620","0","64620","","0x2ec647dd77E851d82C8BC988BC878Ff18f42D2F4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/C-_A_evm_fund_ca_CTLCOnly_worst_claim"
"random_v1_158","C->A|evm|fund:ca","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x2A498352578058b7f047cF6b12E7713e18b11af0","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/C-_A_evm_fund_ca_CTLCOnly_refund"
"random_v1_158","C->D|evm|fund:cd","CTLCMultipleEdges","best_claim","0x12e99a","71641","","71641","","0x81417c9Ac055c2839E341b635AaaA827345A8939","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/C-_D_evm_fund_cd_CTLCMultipleEdges_best_claim"
"random_v1_158","C->D|evm|fund:cd","CTLCMultipleEdges","worst_claim","0x12e99a","71641","0","71641","","0x858a342fdDae5A14dfae1c8B8fCaC5205D374b59","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/C-_D_evm_fund_cd_CTLCMultipleEdges_worst_claim"
"random_v1_158","C->D|evm|fund:cd","CTLCMultipleEdges","refund","0x12e99a","59539","0","","59539","0x0877EBC5c3BBe0E5576985373D97D3aB0438D39A","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/C-_D_evm_fund_cd_CTLCMultipleEdges_refund"
"random_v1_158","D->A|evm|fund:da","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x662E2b129854191CC6095d83EeA516FE734bFD19","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/D-_A_evm_fund_da_CTLCOnly_best_claim"
"random_v1_158","D->A|evm|fund:da","CTLCOnly","worst_claim","0x10ccaf","64620","0","64620","","0xA23099a1052c7101FAdE5540091a82379F3674aD","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/D-_A_evm_fund_da_CTLCOnly_worst_claim"
"random_v1_158","D->A|evm|fund:da","CTLCOnly","refund","0x10cca3","59561","0","","59561","0x253e5dEcB6E2A9567B352A4552c7f3F921b3Cb64","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/D-_A_evm_fund_da_CTLCOnly_refund"
"random_v1_158","D->C|evm|fund:dc","CTLCOnly","best_claim","0x11262f","68747","","68747","","0x8217A2bFB1AD44cEfFcF452aAfa6d47704225771","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/D-_C_evm_fund_dc_CTLCOnly_best_claim"
"random_v1_158","D->C|evm|fund:dc","CTLCOnly","worst_claim","0x11262f","68747","0","68747","","0xF561C66232457cA3C34B539f7E5Ff9a10d6D74e5","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/D-_C_evm_fund_dc_CTLCOnly_worst_claim"
"random_v1_158","D->C|evm|fund:dc","CTLCOnly","refund","0x11262f","59561","0","","59561","0x11983DC8E0786f1e1E39D6a60b58c0CC7C53eBEa","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_158/D-_C_evm_fund_dc_CTLCOnly_refund"
