graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_187","B->C|evm|fund:bc","CTLCOnly","best_claim","0x117fbb","72874","","72874","","0x5688FC1B62EdCc6230327DE92268aadf39A20EfB","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_187/B-_C_evm_fund_bc_CTLCOnly_best_claim"
"random_v1_187","B->C|evm|fund:bc","CTLCOnly","worst_claim","0x117fbb","72874","0","72874","","0xC132cc0007A79F8bB2eBC4B269f450A5C44d4fBc","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_187/B-_C_evm_fund_bc_CTLCOnly_worst_claim"
"random_v1_187","B->C|evm|fund:bc","CTLCOnly","refund","0x117fbb","59561","0","","59561","0x421Ccb0988d3C7aD62DCC07A17a2b9D816d37326","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_187/B-_C_evm_fund_bc_CTLCOnly_refund"
"random_v1_187","B->D|evm|fund:bd","CTLCMultipleEdges","best_claim","0x12e9a6","71641","","71641","","0xaD8cA09e8CDB32f8Bc2f06f13eF4CD100Ee76D6D","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_187/B-_D_evm_fund_bd_CTLCMultipleEdges_best_claim"
"random_v1_187","B->D|evm|fund:bd","CTLCMultipleEdges","worst_claim","0x12e9a6","71641","0","71641","","0x21fb92B37cA50c039E3De256B0184b52c33D7f58","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_187/B-_D_evm_fund_bd_CTLCMultipleEdges_worst_claim"
"random_v1_187","B->D|evm|fund:bd","CTLCMultipleEdges","refund","0x12e9a6","59539","0","","59539","0x7df26E99E01093DB8101177245B1858DDe865F8e","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_187/B-_D_evm_fund_bd_CTLCMultipleEdges_refund"
"random_v1_187","C->D|evm|fund:cd","CTLCOnly","best_claim","0x11262f","68747","","68747","","0x2858B086f9f632bCeBCdC6674AB96B5F0049d001","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_187/C-_D_evm_fund_cd_CTLCOnly_best_claim"
"random_v1_187","C->D|evm|fund:cd","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0x6e488350057Dcab8fA7c8a57E896C71775936354","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_187/C-_D_evm_fund_cd_CTLCOnly_worst_claim"
"random_v1_187","C->D|evm|fund:cd","CTLCOnly","refund","0x11263b","59561","0","","59561","0x634d83279c1a62DfBB215B98f67ee2A0b21fFf91","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_187/C-_D_evm_fund_cd_CTLCOnly_refund"
"random_v1_187","D->A|evm|fund:da","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x9536aBa00459aFe6FDc3BcA35eb64E7EeFd6c08e","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_187/D-_A_evm_fund_da_CTLCOnly_best_claim"
"random_v1_187","D->A|evm|fund:da","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x0DCaB60fFe4759eD1d2682E4Cb2334d7B473Fa6B","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_187/D-_A_evm_fund_da_CTLCOnly_worst_claim"
"random_v1_187","D->A|evm|fund:da","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0xDCb580b15028828824A715303574aD4e9245328f","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_187/D-_A_evm_fund_da_CTLCOnly_refund"
