graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_115","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x1b0188","71641","","71641","","0xd941C96851ee45b626703E26aFDf9f03e06B13E9","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_115/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_115","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x1b0188","209209","124599","84610","","0xD2C9E900F4A5A8E78616290AD3470925A390Fda6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_115/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_115","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x1b0188","184138","124599","","59539","0x6d7d68600849318A77007Ed2Ab5CAd1e131cC871","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_115/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_115","B->D|evm|fund:bd","CTLCMultipleEdges","best_claim","0x1aa55d","75948","","75948","","0xe2BfE4caA6cd1c44eefE5f1F3e9b03dDb8116C75","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_115/B-_D_evm_fund_bd_CTLCMultipleEdges_best_claim"
"random_v1_115","B->D|evm|fund:bd","CTLCMultipleEdges","worst_claim","0x1aa551","173360","88762","84598","","0x4bf2eD8B14e0C6d9bffFEc9051bdf430C9a26BDb","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_115/B-_D_evm_fund_bd_CTLCMultipleEdges_worst_claim"
"random_v1_115","B->D|evm|fund:bd","CTLCMultipleEdges","refund","0x1aa545","148301","88762","","59539","0x8F23708B533D102500ee2Aa67AFC93262e5C4854","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_115/B-_D_evm_fund_bd_CTLCMultipleEdges_refund"
"random_v1_115","B->F|evm|fund:bf","CTLCOnly","best_claim","0x11263b","68747","","68747","","0xf14083506A9C79d029397F87C838eb0Cada7D97B","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_115/B-_F_evm_fund_bf_CTLCOnly_best_claim"
"random_v1_115","B->F|evm|fund:bf","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0x3a371895EFF33Ca63913187845fAb5f0bDC08bc6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_115/B-_F_evm_fund_bf_CTLCOnly_worst_claim"
"random_v1_115","B->F|evm|fund:bf","CTLCOnly","refund","0x11263b","59561","0","","59561","0xadca878631A6Ed8FeEb484076B073e4038208159","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_115/B-_F_evm_fund_bf_CTLCOnly_refund"
"random_v1_115","C->A|evm|fund:ca","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x2c71180a69aEDE22F709147e4Bdb3445D93f3FC2","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_115/C-_A_evm_fund_ca_CTLCOnly_best_claim"
