graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_269","B->C|evm|fund:bc","CTLCOnly","best_claim","0x177888","68747","","68747","","0x2a6635516190d0944Ef20BE42049E2252275D606","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_269/B-_C_evm_fund_bc_CTLCOnly_best_claim"
"random_v1_269","B->C|evm|fund:bc","CTLCOnly","worst_claim","0x177888","205841","124665","81176","","0xb9Dc43833D36Cf30850Cd94F78edF331B9797697","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_269/B-_C_evm_fund_bc_CTLCOnly_worst_claim"
"random_v1_269","B->C|evm|fund:bc","CTLCOnly","refund","0x177888","184226","124665","","59561","0xb4B4AE105ddc5c4486a5dA349b854A9d6fAbC94A","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_269/B-_C_evm_fund_bc_CTLCOnly_refund"
"random_v1_269","C->A|evm|fund:ca","CTLCOnly","best_claim","0x10ccaf","64620","","64620","","0x0Ea7cE02fffc5AC7008F8507967Fb4924710dAF6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_269/C-_A_evm_fund_ca_CTLCOnly_best_claim"
"random_v1_269","C->A|evm|fund:ca","CTLCOnly","worst_claim","0x10ccaf","64620","0","64620","","0x3D526656E4AEc66431f9dE46D5B9F9Ec21fab550","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_269/C-_A_evm_fund_ca_CTLCOnly_worst_claim"
"random_v1_269","C->A|evm|fund:ca","CTLCOnly","refund","0x10ccaf","59561","0","","59561","0xBF132dCAf2F90A1BAD8fbbfd5068902DafDe7D87","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_269/C-_A_evm_fund_ca_CTLCOnly_refund"
"random_v1_269","C->D|evm|fund:cd","CTLCOnly","best_claim","0x139b2a","72874","","72874","","0x35049d0547A9b06c19474304E7eb0e51D24755C3","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_269/C-_D_evm_fund_cd_CTLCOnly_best_claim"
"random_v1_269","C->D|evm|fund:cd","CTLCOnly","worst_claim","0x139b2a","129972","52947","77025","","0xfacfe950E7a9e1a1C76b34896b895aFFb168b89c","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_269/C-_D_evm_fund_cd_CTLCOnly_worst_claim"
"random_v1_269","C->D|evm|fund:cd","CTLCOnly","refund","0x139b2a","112508","52947","","59561","0xcC3791f157048661846976e167E0D6f31256C420","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_269/C-_D_evm_fund_cd_CTLCOnly_refund"
"random_v1_269","C->F|evm|fund:cf","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x97b68B3EB42D56521431e2147f316F69A70120e0","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_269/C-_F_evm_fund_cf_CTLCOnly_best_claim"
