graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_239","B->C|evm|fund:bc","CTLCOnly","best_claim","0x12e81e","68747","","68747","","0x07D5f5dc70fCA948b5219fcF6d2fd3fB9e74CA5e","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/B-_C_evm_fund_bc_CTLCOnly_best_claim"
"random_v1_239","B->C|evm|fund:bc","CTLCOnly","worst_claim","0x12e81e","125833","52947","72886","","0x3c46ceE2202AAa0AA8213B358B685e0a70413452","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/B-_C_evm_fund_bc_CTLCOnly_worst_claim"
"random_v1_239","B->C|evm|fund:bc","CTLCOnly","refund","0x12e81e","112508","52947","","59561","0x158924492Cc22153B980c742551cAAD54B20243a","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/B-_C_evm_fund_bc_CTLCOnly_refund"
"random_v1_239","C->A|evm|fund:ca","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0xf8864Fa7Ac354D4671eB591e72780cb20C5608bF","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/C-_A_evm_fund_ca_CTLCOnly_best_claim"
"random_v1_239","C->A|evm|fund:ca","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0xe349C80Dc4DAcAaf878705606f5F217b251b48BD","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/C-_A_evm_fund_ca_CTLCOnly_worst_claim"
"random_v1_239","C->A|evm|fund:ca","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x427261408bf1273b4726C3802Ead98B3A3CBd543","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/C-_A_evm_fund_ca_CTLCOnly_refund"
"random_v1_239","C->D|evm|fund:cd","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x86DEEf1ca1edc5ceBeF49bB31cDc0130A9f8F79E","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/C-_D_evm_fund_cd_CTLCOnly_best_claim"
"random_v1_239","C->D|evm|fund:cd","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0x084Bd015E30a0Df4C591bc8d7Da47CA2d7E76673","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/C-_D_evm_fund_cd_CTLCOnly_worst_claim"
"random_v1_239","C->D|evm|fund:cd","CTLCOnly","refund","0x11263b","59561","0","","59561","0x468133474a1169F1392f8DF2Af3e1F154231C491","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/C-_D_evm_fund_cd_CTLCOnly_refund"
"random_v1_239","D->A|evm|fund:da","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0xE102917719cb7596DEf4Af18f115E67624a52ffd","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/D-_A_evm_fund_da_CTLCOnly_best_claim"
"random_v1_239","D->A|evm|fund:da","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0xfb343fe326c47d2D14b75e9Df95b47909899A9D5","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/D-_A_evm_fund_da_CTLCOnly_worst_claim"
"random_v1_239","D->A|evm|fund:da","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0xC7a9fC1F02D58758366037676f1599a22CDE5aFF","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/D-_A_evm_fund_da_CTLCOnly_refund"
"random_v1_239","D->B|evm|fund:db","CTLCOnly","best_claim","0x117fbb","72874","","72874","","0xa5fB2e561b12AFb2542308390a61d6E28D1Ed823","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/D-_B_evm_fund_db_CTLCOnly_best_claim"
"random_v1_239","D->B|evm|fund:db","CTLCOnly","worst_claim","0x117fbb","72874","0","72874","","0x81441FaDBec60Ff57dC35a0583681aC2656368B3","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/D-_B_evm_fund_db_CTLCOnly_worst_claim"
"random_v1_239","D->B|evm|fund:db","CTLCOnly","refund","0x117fbb","59561","0","","59561","0x7B623d5B610E11D3F9D09b66c4496305fD54Ef2C","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_239/D-_B_evm_fund_db_CTLCOnly_refund"
