graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_113","B->C|evm|fund:bc","CTLCMultipleEdges","best_claim","0x161109","80267","","80267","","0x2860c8c40A63d6a3Fc72E7D3A1CF4Ce5cCf536D9","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_113/B-_C_evm_fund_bc_CTLCMultipleEdges_best_claim"
"random_v1_113","B->C|evm|fund:bc","CTLCMultipleEdges","worst_claim","0x161109","80267","0","80267","","0xD932DC7c0208BE695aD8d3631Da9242D0b17658e","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_113/B-_C_evm_fund_bc_CTLCMultipleEdges_worst_claim"
"random_v1_113","B->C|evm|fund:bc","CTLCMultipleEdges","refund","0x161109","59539","0","","59539","0x318d7B63cdd2f9fFAfe2e38116A712f0B48253D3","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_113/B-_C_evm_fund_bc_CTLCMultipleEdges_refund"
"random_v1_113","C->D|evm|fund:cd","CTLCOnly","best_claim","0x117fbb","72874","","72874","","0x87889e5bFA6f2668157E224D8c5E5cc9cc11Cf09","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_113/C-_D_evm_fund_cd_CTLCOnly_best_claim"
"random_v1_113","C->D|evm|fund:cd","CTLCOnly","worst_claim","0x117fbb","72874","0","72874","","0x1aECCD6Bee0E54987E787a50D5e07D33C1187dCC","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_113/C-_D_evm_fund_cd_CTLCOnly_worst_claim"
"random_v1_113","C->D|evm|fund:cd","CTLCOnly","refund","0x117fbb","59561","0","","59561","0xF6Fd62cDBAa0D7Fad29fC3FF77a4DCe84A86B3C4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_113/C-_D_evm_fund_cd_CTLCOnly_refund"
"random_v1_113","D->E|evm|fund:de","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x4b955F91dFDBa1C195cEcD4631B9A1190ceA0283","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_113/D-_E_evm_fund_de_CTLCOnly_best_claim"
"random_v1_113","D->E|evm|fund:de","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0x93ca5C6F392361b8a10C1be89E9a82Afce0cd5AB","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_113/D-_E_evm_fund_de_CTLCOnly_worst_claim"
"random_v1_113","D->E|evm|fund:de","CTLCOnly","refund","0x11263b","59561","0","","59561","0xbc3C1De8e40AA139FabaB29FeD05dD96A8614468","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_113/D-_E_evm_fund_de_CTLCOnly_refund"
"random_v1_113","E->A|evm|fund:ea","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x56BB6BafD5b92bB950bacD644c1f4B5a24Ae6374","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_113/E-_A_evm_fund_ea_CTLCOnly_best_claim"
"random_v1_113","E->A|evm|fund:ea","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x4bBA181927134417477D695370a91DCBA5213DC4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_113/E-_A_evm_fund_ea_CTLCOnly_worst_claim"
"random_v1_113","E->A|evm|fund:ea","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0xA9b01A1675e01E9881b1cb5B33AF806cDDc89623","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_113/E-_A_evm_fund_ea_CTLCOnly_refund"
