graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"random_v1_10","B->C|evm|fund:bc","CTLCOnly","best_claim","0x16c325","72874","","72874","","0x2388773e1b27e2A7d8bDa4CBB8a66Bd33606dEA0","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/B-_C_evm_fund_bc_CTLCOnly_best_claim"
"random_v1_10","B->C|evm|fund:bc","CTLCOnly","worst_claim","0x16c325","174098","88806","85292","","0x7A5a64aC648284930e7e24D577A0445BAe056351","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/B-_C_evm_fund_bc_CTLCOnly_worst_claim"
"random_v1_10","B->C|evm|fund:bc","CTLCOnly","refund","0x16c325","148367","88806","","59561","0x6aEeD152c4F2029F23C9917168982a91DBc28b7f","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/B-_C_evm_fund_bc_CTLCOnly_refund"
"random_v1_10","B->G|evm|fund:bg","CTLCMultipleEdges","best_claim","0x12e982","71641","","71641","","0x0870D5fCc9E24e792f9B775FC140d85160539382","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/B-_G_evm_fund_bg_CTLCMultipleEdges_best_claim"
"random_v1_10","B->G|evm|fund:bg","CTLCMultipleEdges","worst_claim","0x12e982","71641","0","71641","","0x001dD685e6120928989c1F0d311052B5317F5d7E","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/B-_G_evm_fund_bg_CTLCMultipleEdges_worst_claim"
"random_v1_10","B->G|evm|fund:bg","CTLCMultipleEdges","refund","0x12e982","59539","0","","59539","0x3A6e4891671daBe9d6cC2D86119D7facE6eBE018","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/B-_G_evm_fund_bg_CTLCMultipleEdges_refund"
"random_v1_10","C->D|evm|fund:cd","CTLCOnly","best_claim","0x144e06","77013","","77013","","0xE0FaF21c81C972c96De7BA1B66Bc358Eb292d051","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/C-_D_evm_fund_cd_CTLCOnly_best_claim"
"random_v1_10","C->D|evm|fund:cd","CTLCOnly","worst_claim","0x144dfa","134123","52947","81176","","0x61d3a9B60cc434605872dB62402C5763eb608893","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/C-_D_evm_fund_cd_CTLCOnly_worst_claim"
"random_v1_10","C->D|evm|fund:cd","CTLCOnly","refund","0x144e06","112508","52947","","59561","0x7aB988e7E8F8Bf89126dF53dB94288A6D07E66Ed","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/C-_D_evm_fund_cd_CTLCOnly_refund"
"random_v1_10","C->G|evm|fund:cg","CTLCOnly","best_claim","0x11263b","68735","","68735","","0xB305D67a3f86eE7023809a16Fde7f4C72b85892e","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/C-_G_evm_fund_cg_CTLCOnly_best_claim"
"random_v1_10","C->G|evm|fund:cg","CTLCOnly","worst_claim","0x11263b","68735","0","68735","","0xde82676dD7ccF7a88D343B0cd13a71B3A28FFe1d","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/C-_G_evm_fund_cg_CTLCOnly_worst_claim"
"random_v1_10","C->G|evm|fund:cg","CTLCOnly","refund","0x11263b","59561","0","","59561","0xb33AA4239E3b3ba5e140fB916E994547f12B1a4b","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/C-_G_evm_fund_cg_CTLCOnly_refund"
"random_v1_10","D->E|evm|fund:de","CTLCOnly","best_claim","0x139b1e","72874","","72874","","0xa6350C028aa78760eD8936128b04BD1aCB68A5Fc","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/D-_E_evm_fund_de_CTLCOnly_best_claim"
"random_v1_10","D->E|evm|fund:de","CTLCOnly","worst_claim","0x139b1e","129972","52947","77025","","0x8d1957DC7E3d160995873e828e982CbEEF6D7E98","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/D-_E_evm_fund_de_CTLCOnly_worst_claim"
"random_v1_10","D->E|evm|fund:de","CTLCOnly","refund","0x139b12","112508","52947","","59561","0xaE87c26b179E160a04553c250A4a77578d9CbAB6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/D-_E_evm_fund_de_CTLCOnly_refund"
"random_v1_10","E->F|evm|fund:ef","CTLCOnly","best_claim","0x117fbb","72862","","72862","","0xa08C2A985dA1f93e9f8881F8c8d1D51C13bc604c","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/E-_F_evm_fund_ef_CTLCOnly_best_claim"
"random_v1_10","E->F|evm|fund:ef","CTLCOnly","worst_claim","0x117fbb","72862","0","72862","","0x16B07E7850D6862762739025ca08B87AD62D71F9","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/E-_F_evm_fund_ef_CTLCOnly_worst_claim"
"random_v1_10","E->F|evm|fund:ef","CTLCOnly","refund","0x117fbb","59561","0","","59561","0x72e11912fAEAde53c27D2fED5895da07d6c3358C","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/E-_F_evm_fund_ef_CTLCOnly_refund"
"random_v1_10","E->G|evm|fund:eg","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x2f70251187fEA3916FF3474A9e12ABE50FfD24bB","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/E-_G_evm_fund_eg_CTLCOnly_best_claim"
"random_v1_10","E->G|evm|fund:eg","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0x59E4d731D240DAaBc7Ed5Ca8855dEF003969AAb5","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/E-_G_evm_fund_eg_CTLCOnly_worst_claim"
"random_v1_10","E->G|evm|fund:eg","CTLCOnly","refund","0x11263b","59561","0","","59561","0x686EE049d5595291a744c38aC13e39C5821dbDb5","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/random_v1_10/E-_G_evm_fund_eg_CTLCOnly_refund"
